기준년도,시도,시군구,행정동,경찰서명,인구,합계원표,성범죄원표,살인강도원표,교통범죄원표,절도범죄원표,폭력범죄원표,지능경제범죄원표,기타원표,합계112,성범죄112,성범죄성폭력112,성범죄데이트폭력112,성범죄스토킹112,살인강도112,살인강도살인112,살인강도강도마약112,교통범죄112,교통범죄교통사고112,교통범죄교통불편112,교통범죄교통위반112,교통범죄사망대형사고112,교통범죄인피도주112,교통범죄음주운전112,절도범죄112,절도범죄절도112,절도범죄소매치기112,지능경제범죄112,지능경제범죄사기112,지능경제범죄보이스피싱112,폭력112,폭력가정폭력112,폭력아동학대가정내112,폭력아동학대기타112,폭력납치감금112,폭력폭력112,폭력공갈112,폭력협박112,폭력재물손괴112,폭력학교폭력112,폭력청소년비행112,기타112,기타도박112,기타주거침입112,기타풍속영업112,기타수배불심자112,기타기타형사범112,기타시비112,기타행패소란112,기타무전취식승차112,기타무취자112,기타보호조치112,기타위험방지112,기타기타경범112,기타상담문의112,기타변사자112,기타비상벨112,기타경비업체요청112,기타가출112,기타분실습득112,기타FTX112,기타자살112,기타실종112,기타내용확인불가112,기타화재112,기타구조요청112,기타소음112,기타노점상112,기타기타타기관112,기타서비스요청112,기타청탁금지법112,기타재해재난112,기타기타위험동물112
2018,서울특별시,성북구,장위제1동,서울종암,21020.0,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
2018,서울특별시,성북구,장위제2동,서울종암,14795.0,4000,58,11,901,564,938,802,726,38298,241,104,119,18,8,4,4,4610,2584,1276,749,0,1,,723,0,723,60,60,,3083,819,32,12,11,1533,1,5,215,11,444,29573,492,36,406,123,5794,3133,1750,332,645,4136,1050,443,4611,57,373,17,118,569,157,217,899,1534,183,307,1077,7,925,181,1,0,0
2018,서울특별시,도봉구,쌍문제1동,서울도봉,22185.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,도봉구,쌍문제4동,서울도봉,20053.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,도봉구,방학제3동,서울도봉,29269.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,도봉구,창제1동,서울도봉,26571.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,도봉구,창제5동,서울도봉,25927.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,도봉구,도봉제1동,서울도봉,22686.0,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
2018,서울특별시,노원구,상계8동,서울노원,24374.0,11067,194,22,2284,1422,2825,2382,1938,103298,655,342,266,47,15,11,4,11203,6506,2726,1966,3,2,,2182,0,2182,212,212,,10075,2777,102,27,37,4573,3,32,585,22,1917,78956,798,65,478,295,15253,7649,4023,920,1509,11342,2812,1230,12441,299,992,56,304,1914,29,625,2788,5024,499,877,3622,103,2460,549,0,0,0
2018,서울특별시,은평구,역촌동,서울은평,49208.0,6265,130,22,1311,773,1642,1309,1078,63877,395,158,220,17,7,6,1,5635,3170,1576,886,0,3,,1369,0,1369,106,106,,6846,1335,38,15,15,3438,7,24,382,11,1581,49519,284,42,286,208,9272,5658,2929,563,1265,7005,1758,985,6872,129,759,31,207,931,42,314,1663,3436,350,526,2227,25,1410,342,0,0,0
2018,서울특별시,서대문구,북가좌제2동,서울서대문,33921.0,8616,206,18,1464,1062,2586,1529,1751,84644,543,248,266,29,8,6,2,7863,4128,2309,1418,1,7,,1331,5,1326,168,168,,5448,1125,41,18,22,2972,1,28,426,2,813,69283,290,78,274,244,11669,5566,2841,468,1100,8500,2592,946,14891,239,800,57,253,1674,136,464,1996,8368,401,628,2661,17,1755,375,0,0,0
2018,서울특별시,마포구,신수동,서울마포,106525.0,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
2018,서울특별시,마포구,합정동,서울마포,19145.0,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
2018,서울특별시,양천구,신정1동,서울양천,40727.0,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
2018,서울특별시,양천구,신정4동,서울양천,59680.0,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
2018,서울특별시,강서구,가양제1동,서울강서,66378.0,14670,269,35,3159,1724,3941,2618,2924,112053,892,353,508,31,19,12,7,11182,6713,2485,1982,1,1,,2208,7,2201,230,230,,10349,2242,57,32,46,5734,4,54,692,20,1468,87173,675,108,743,313,18127,9627,4703,1003,1623,11387,3701,1377,12429,262,880,59,410,1755,26,816,2924,5712,511,990,4019,33,2331,629,0,0,0
2018,서울특별시,강서구,가양제2동,서울강서,15671.0,14670,269,35,3159,1724,3941,2618,2924,112053,892,353,508,31,19,12,7,11182,6713,2485,1982,1,1,,2208,7,2201,230,230,,10349,2242,57,32,46,5734,4,54,692,20,1468,87173,675,108,743,313,18127,9627,4703,1003,1623,11387,3701,1377,12429,262,880,59,410,1755,26,816,2924,5712,511,990,4019,33,2331,629,0,0,0
2018,서울특별시,강서구,공항동,서울강서,166230.0,14670,269,35,3159,1724,3941,2618,2924,112053,892,353,508,31,19,12,7,11182,6713,2485,1982,1,1,,2208,7,2201,230,230,,10349,2242,57,32,46,5734,4,54,692,20,1468,87173,675,108,743,313,18127,9627,4703,1003,1623,11387,3701,1377,12429,262,880,59,410,1755,26,816,2924,5712,511,990,4019,33,2331,629,0,0,0
2018,서울특별시,강서구,방화제2동,서울강서,48216.0,14670,269,35,3159,1724,3941,2618,2924,112053,892,353,508,31,19,12,7,11182,6713,2485,1982,1,1,,2208,7,2201,230,230,,10349,2242,57,32,46,5734,4,54,692,20,1468,87173,675,108,743,313,18127,9627,4703,1003,1623,11387,3701,1377,12429,262,880,59,410,1755,26,816,2924,5712,511,990,4019,33,2331,629,0,0,0
2018,서울특별시,영등포구,당산제2동,서울영등포,142960.0,17517,391,42,3752,2292,5066,3134,2840,108144,723,390,298,35,23,9,14,11707,6471,2817,2413,3,3,,2473,2,2471,386,386,,8952,1122,57,25,53,6054,2,38,710,18,873,83880,848,98,524,322,16314,8878,5251,1183,1503,11878,3156,1248,11357,174,1439,93,400,1572,10,892,2475,6574,454,839,3235,46,2664,453,0,0,0
2018,서울특별시,영등포구,신길제7동,서울영등포,17002.0,17517,391,42,3752,2292,5066,3134,2840,108144,723,390,298,35,23,9,14,11707,6471,2817,2413,3,3,,2473,2,2471,386,386,,8952,1122,57,25,53,6054,2,38,710,18,873,83880,848,98,524,322,16314,8878,5251,1183,1503,11878,3156,1248,11357,174,1439,93,400,1572,10,892,2475,6574,454,839,3235,46,2664,453,0,0,0
2018,서울특별시,영등포구,영등포동,서울영등포,228150.0,17517,391,42,3752,2292,5066,3134,2840,108144,723,390,298,35,23,9,14,11707,6471,2817,2413,3,3,,2473,2,2471,386,386,,8952,1122,57,25,53,6054,2,38,710,18,873,83880,848,98,524,322,16314,8878,5251,1183,1503,11878,3156,1248,11357,174,1439,93,400,1572,10,892,2475,6574,454,839,3235,46,2664,453,0,0,0
2018,서울특별시,동작구,상도제2동,서울동작,27341.0,8870,288,21,1825,1151,2354,1651,1580,78211,636,331,278,27,10,3,7,8471,4916,2072,1480,2,1,,1569,3,1566,248,248,,7086,1469,49,22,32,3599,2,36,510,19,1348,60191,227,115,394,266,11902,6305,2861,740,1179,8951,2874,1010,8291,208,898,60,379,1308,40,575,2150,3577,365,581,2689,42,1640,564,0,0,0
2018,서울특별시,동작구,사당제4동,서울동작,14875.0,8870,288,21,1825,1151,2354,1651,1580,78211,636,331,278,27,10,3,7,8471,4916,2072,1480,2,1,,1569,3,1566,248,248,,7086,1469,49,22,32,3599,2,36,510,19,1348,60191,227,115,394,266,11902,6305,2861,740,1179,8951,2874,1010,8291,208,898,60,379,1308,40,575,2150,3577,365,581,2689,42,1640,564,0,0,0
2018,서울특별시,동작구,신대방제2동,서울동작,20744.0,8870,288,21,1825,1151,2354,1651,1580,78211,636,331,278,27,10,3,7,8471,4916,2072,1480,2,1,,1569,3,1566,248,248,,7086,1469,49,22,32,3599,2,36,510,19,1348,60191,227,115,394,266,11902,6305,2861,740,1179,8951,2874,1010,8291,208,898,60,379,1308,40,575,2150,3577,365,581,2689,42,1640,564,0,0,0
2018,서울특별시,동작구,흑석동,서울동작,30617.0,8870,288,21,1825,1151,2354,1651,1580,78211,636,331,278,27,10,3,7,8471,4916,2072,1480,2,1,,1569,3,1566,248,248,,7086,1469,49,22,32,3599,2,36,510,19,1348,60191,227,115,394,266,11902,6305,2861,740,1179,8951,2874,1010,8291,208,898,60,379,1308,40,575,2150,3577,365,581,2689,42,1640,564,0,0,0
2018,서울특별시,관악구,조원동,서울관악,17606.0,14302,352,36,2453,2012,3806,2643,3000,129562,1227,468,706,53,27,17,10,12054,6539,3383,2128,0,4,,2853,7,2846,365,365,,11452,1827,67,30,67,7022,2,63,975,24,1375,101584,885,270,996,596,20420,10932,5372,1658,2016,15012,3507,2096,12657,262,1275,69,545,2660,27,1027,3253,6264,624,916,4758,78,2557,852,0,0,0
2018,서울특별시,서초구,서초2동,서울서초,18178.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,서초구,반포본동,서울서초,12528.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,서초구,방배3동,서울서초,22137.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,서초구,양재1동,서울서초,92664.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,서초구,양재2동,서울서초,47514.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,서초구,내곡동,서울서초,102585.0,15120,407,18,2856,1482,5634,1908,2815,90522,903,468,395,40,11,8,3,14937,8185,4142,2605,0,5,,2036,4,2032,479,479,,5772,756,39,25,53,3920,0,41,510,6,422,66384,232,61,552,175,15620,6675,2769,684,1112,8642,3431,834,10198,82,535,103,240,1696,20,694,2024,3521,452,627,3053,10,1914,428,0,0,0
2018,서울특별시,강남구,논현1동,서울수서,55372.0,11624,194,20,2149,984,4440,1698,2139,68420,840,296,505,39,9,5,4,8648,4800,2650,1195,0,3,,1267,1,1266,282,282,,4912,1272,47,17,55,2450,0,32,383,5,651,52462,127,70,947,172,12576,5049,2061,435,935,5771,2066,822,8245,92,514,87,273,1311,54,457,1846,3753,286,494,1994,13,1491,521,0,0,0
2018,서울특별시,강남구,도곡2동,서울수서,34586.0,11624,194,20,2149,984,4440,1698,2139,68420,840,296,505,39,9,5,4,8648,4800,2650,1195,0,3,,1267,1,1266,282,282,,4912,1272,47,17,55,2450,0,32,383,5,651,52462,127,70,947,172,12576,5049,2061,435,935,5771,2066,822,8245,92,514,87,273,1311,54,457,1846,3753,286,494,1994,13,1491,521,0,0,0
2018,서울특별시,송파구,마천2동,서울송파,20488.0,18233,309,22,4115,2352,5386,3137,2912,147451,1182,489,644,49,8,3,5,19551,10486,6129,2928,0,8,,3495,7,3488,472,472,,12015,3182,90,41,62,6080,4,65,956,16,1519,110728,762,144,1017,344,26106,11022,4468,1243,2409,14674,5174,1692,15023,192,1054,106,702,2808,39,1024,3906,5800,620,1001,5180,83,3237,898,0,0,0
2018,서울특별시,송파구,잠실4동,서울송파,29990.0,18233,309,22,4115,2352,5386,3137,2912,147451,1182,489,644,49,8,3,5,19551,10486,6129,2928,0,8,,3495,7,3488,472,472,,12015,3182,90,41,62,6080,4,65,956,16,1519,110728,762,144,1017,344,26106,11022,4468,1243,2409,14674,5174,1692,15023,192,1054,106,702,2808,39,1024,3906,5800,620,1001,5180,83,3237,898,0,0,0
2018,서울특별시,강동구,천호제3동,서울강동,27990.0,10436,170,22,1993,1515,2796,2226,1714,99714,655,244,369,42,14,7,7,9912,5999,2272,1633,0,8,,2052,0,2052,256,256,,9164,1936,35,27,48,5124,1,38,627,18,1310,77661,734,95,548,262,18572,7992,4055,999,1711,10711,3065,1063,9582,214,915,79,393,1559,37,666,2293,4634,476,770,3497,48,2146,545,0,0,0
2018,서울특별시,강동구,성내제3동,서울강동,23896.0,10436,170,22,1993,1515,2796,2226,1714,99714,655,244,369,42,14,7,7,9912,5999,2272,1633,0,8,,2052,0,2052,256,256,,9164,1936,35,27,48,5124,1,38,627,18,1310,77661,734,95,548,262,18572,7992,4055,999,1711,10711,3065,1063,9582,214,915,79,393,1559,37,666,2293,4634,476,770,3497,48,2146,545,0,0,0
2018,서울특별시,강동구,둔촌제1동,서울강동,301.0,10436,170,22,1993,1515,2796,2226,1714,99714,655,244,369,42,14,7,7,9912,5999,2272,1633,0,8,,2052,0,2052,256,256,,9164,1936,35,27,48,5124,1,38,627,18,1310,77661,734,95,548,262,18572,7992,4055,999,1711,10711,3065,1063,9582,214,915,79,393,1559,37,666,2293,4634,476,770,3497,48,2146,545,0,0,0
2018,서울특별시,중구,필동,서울중부,44033.0,6214,132,16,940,1057,1886,1176,1007,50190,324,206,101,17,7,4,3,5965,3531,1682,750,0,2,,1315,10,1305,180,180,,3612,385,18,12,16,2456,1,22,312,7,383,38787,266,42,217,91,8089,4183,2321,490,606,5649,1116,613,5892,74,749,60,128,1124,47,244,806,3032,296,336,868,7,1255,186,0,0,0
2018,서울특별시,중구,황학동,서울중부,12373.0,6214,132,16,940,1057,1886,1176,1007,50190,324,206,101,17,7,4,3,5965,3531,1682,750,0,2,,1315,10,1305,180,180,,3612,385,18,12,16,2456,1,22,312,7,383,38787,266,42,217,91,8089,4183,2321,490,606,5649,1116,613,5892,74,749,60,128,1124,47,244,806,3032,296,336,868,7,1255,186,0,0,0
2018,서울특별시,중구,동화동,서울중부,11043.0,6214,132,16,940,1057,1886,1176,1007,50190,324,206,101,17,7,4,3,5965,3531,1682,750,0,2,,1315,10,1305,180,180,,3612,385,18,12,16,2456,1,22,312,7,383,38787,266,42,217,91,8089,4183,2321,490,606,5649,1116,613,5892,74,749,60,128,1124,47,244,806,3032,296,336,868,7,1255,186,0,0,0
